src,part,pvs,Frame,vqm,bitrate,resWidth,resHeight,GroupCount,mean_Blockiness,mean_SA,mean_Blockloss,mean_Blur,mean_TA,mean_Exposure,mean_Contrast,mean_Brightness,mean_Noise
ntia_bluespruce1e,2,2,0,0.605848,0.1,256,144,50,1.0029288,27.1574066,57.0692856,19.92036,8.9492644,138.32,48.7981692,0.542094,0.778684
ntia_bluespruce1e,3,2,0,0.682988,0.1,256,144,50,1.0022536,26.797009,33.3071424,19.43458,6.8788614,140.52,48.7862164,0.5484238,0.769204
ntia_bluespruce1e,4,2,0,0.693967,0.1,256,144,50,1.0016792,28.4519628,9.8457148,18.83894,8.9362934,143,51.0883078,0.5573574,0.726326
ntia_bluespruce1e,5,2,0,0.660532,0.1,256,144,50,1.0014866,28.2212628,12.247857,19.18438,7.8417904,143.26,49.907373,0.5593788,0.707912
ntia_bluespruce1e,6,2,0,0.622704,0.1,256,144,50,1.0021968,30.152268,25.084285,19.15268,10.598234,139.62,49.7667544,0.5455162,0.735392
ntia_bluespruce1e,7,2,0,0.676201,0.1,256,144,50,1.0006136,29.1035364,37.0585714,19.43188,11.639674,138.82,49.311212,0.5413376,0.760184
ntia_musikvid,1,2,0,0.770346,0.1,256,144,50,1.0004522,25.4730526,55.6728572,17.10978,17.186555,112.04,37.5928412,0.4469336,0.588146
ntia_musikvid,2,2,0,0.752903,0.1,256,144,50,0.9992206,25.9771294,33.8857142,17.46844,18.202358,111.4,37.7622498,0.4501024,0.509952
ntia_musikvid,3,2,0,0.757731,0.1,256,144,50,0.9980864,26.661756,24.812857,17.43018,18.9395486,116.18,38.7330704,0.4642092,0.448252
ntia_musikvid,4,2,0,0.758373,0.1,256,144,50,0.9992818,25.116028,44.5014286,17.9533,17.7202128,113.64,37.4351224,0.455806,0.574862
ntia_musikvid,5,2,0,0.801222,0.1,256,144,50,0.9984296,22.2843302,66.2950002,17.8342,14.8054476,109.46,34.3139984,0.4381222,0.647638
ntia_musikvid,6,2,0,0.786083,0.1,256,144,50,0.999146,25.5652692,57.0157142,17.43726,17.1112552,112.3,37.5941148,0.4483648,0.558984
ntia_musikvid,7,2,0,0.775537,0.1,256,144,50,0.9985496,27.8772522,37.2049998,17.36164,18.6552054,118.92,40.2829844,0.4766046,0.507178
ntia_purple1b,1,2,0,0.600388,0.1,256,144,50,1.0013454,19.5814566,33.985714,23.22174,11.415746,130.4,45.6324262,0.5185418,0.745808
ntia_purple1b,2,2,0,0.594784,0.1,256,144,50,1.0014404,19.2042884,41.1964284,22.96612,12.2924674,128.4,45.347579,0.5117756,0.781278
ntia_purple1b,3,2,0,0.610959,0.1,256,144,50,1.0020536,19.7804826,40.0607144,22.69158,13.7356762,128.5,49.3010238,0.5071872,0.770526
ntia_purple1b,4,2,0,0.62422,0.1,256,144,50,1.0002408,21.3279606,25.8521432,22.96604,17.0837786,130.8,49.2230994,0.5115838,0.747038
ntia_purple1b,5,2,0,0.602693,0.1,256,144,50,1.0006678,19.3750838,25.0135712,22.3014,16.289101,123.98,43.0716788,0.4892418,0.744536
ntia_purple1b,6,2,0,0.62099,0.1,256,144,50,1.0020072,19.9334348,27.2321432,22.46824,15.3132682,121.42,43.3399802,0.4810222,0.724708
ntia_purple1b,7,2,0,0.566689,0.1,256,144,50,1.0009612,20.2267678,29.6485718,22.64548,14.4711586,120.52,47.341063,0.4772678,0.785836
ntia_purple1e,1,2,0,0.604861,0.1,256,144,50,1.0003548,19.4117654,34.690714,23.17782,11.4176862,130.38,45.391426,0.519387,0.751624
ntia_purple1e,2,2,0,0.605603,0.1,256,144,50,1.0012516,18.7375192,42.2135722,22.93666,12.047427,127.94,44.9841844,0.5074342,0.808098
ntia_purple1e,3,2,0,0.621744,0.1,256,144,50,1.0023006,19.3604318,43.104285,23.08286,13.4824974,128.92,48.996879,0.5091658,0.777624
ntia_purple1e,4,2,0,0.624662,0.1,256,144,50,1.000398,21.1342964,26.211429,23.08644,16.8260532,130.74,49.3741808,0.5134142,0.739426
ntia_purple1e,5,2,0,0.596326,0.1,256,144,50,1.0010042,18.8978318,24.4371434,22.73548,15.6139914,123.52,43.3665944,0.4878732,0.753054
ntia_purple1e,6,2,0,0.631331,0.1,256,144,50,1.0013282,19.7641884,29.4378574,22.67596,14.8608638,121.48,43.447489,0.4793626,0.732246
ntia_purple1e,7,2,0,0.552915,0.1,256,144,50,1.0010692,20.1575646,30.4978572,22.7265,14.1944738,120.06,47.5163222,0.4787584,0.798594
ntia_purple3b,1,2,0,0.550386,0.1,256,144,50,0.9950124,17.4611892,68.0435718,21.43294,7.0643442,109.5,36.3209996,0.4319718,0.6596
ntia_purple3b,2,2,0,0.512494,0.1,256,144,50,0.9942658,17.3637966,106.3828568,21.72486,6.7809832,113.18,37.5653014,0.4481476,0.678046
ntia_purple3b,3,2,0,0.518386,0.1,256,144,50,0.9972734,17.531755,90.0342854,21.9541,6.8364734,115.72,38.1160904,0.4585162,0.687928
ntia_purple3b,4,2,0,0.569442,0.1,256,144,50,0.9933816,17.7659224,101.2257146,23.36824,6.8820364,109.82,37.1844692,0.4355134,0.693746
ntia_purple3b,5,2,0,0.529628,0.1,256,144,50,0.9918488,17.2414082,80.4978568,22.35198,6.5248152,105.9,35.850316,0.4200928,0.670702
ntia_purple3b,6,2,0,0.571017,0.1,256,144,50,0.9942378,17.092891,67.6507146,22.6505,6.3848858,111.76,35.9943396,0.4443836,0.667832
ntia_purple3b,7,2,0,0.569356,0.1,256,144,50,0.993038,17.2848156,63.6407142,21.75344,6.2282376,112.2,36.0562834,0.4470138,0.691336
ntia_rainbow3e,1,2,0,0.702314,0.1,256,144,50,0.999274,22.4035504,63.4221432,25.32192,18.2819972,133.38,52.9860708,0.5200124,0.744806
ntia_rainbow3e,2,2,0,0.673615,0.1,256,144,50,1.0004026,23.5791132,113.6321434,25.46688,17.8460642,134.98,55.6546618,0.525363,0.864152
ntia_rainbow3e,3,2,0,0.662651,0.1,256,144,50,0.9995014,21.4120866,84.8107144,24.96982,15.9549968,134.46,52.4663468,0.5235582,0.826562
ntia_rainbow3e,4,2,0,0.631264,0.1,256,144,50,0.9981954,19.6803078,70.4357138,25.46706,15.8457712,134.62,53.0058662,0.523643,0.851452
ntia_rainbow3e,5,2,0,0.571671,0.1,256,144,50,1.0003106,16.5346102,63.0828568,23.77122,13.3101522,134.76,44.7748554,0.5260812,0.805778
ntia_rainbow3e,6,2,0,0.735726,0.1,256,144,50,1.0000824,20.1729334,75.0057134,23.92982,19.2890494,136.82,43.7254906,0.5328726,0.835324
ntia_rainbow3e,7,2,0,0.760191,0.1,256,144,50,0.9997376,19.5567314,45.8807134,23.26098,26.8406738,137.16,39.3149832,0.5322138,0.83521
ntia_tulip4e,1,2,0,0.762793,0.1,256,144,50,1.0026458,30.1605628,8.7357142,18.90564,6.21912,133.08,43.2469972,0.5159592,0.630046
ntia_tulip4e,2,2,0,0.764777,0.1,256,144,50,1.0038498,30.0039974,11.2828576,19.20676,7.0158226,134.1,42.9635624,0.5238312,0.606194
ntia_tulip4e,3,2,0,0.756614,0.1,256,144,50,1.0046612,30.4946372,11.8442862,18.02174,7.0870318,134.82,43.1042526,0.5275462,0.627282
ntia_tulip4e,4,2,0,0.779715,0.1,256,144,50,1.0027326,30.0893366,15.9214284,18.47198,7.7153084,133.2,43.1293266,0.5188626,0.631184
ntia_tulip4e,5,2,0,0.796763,0.1,256,144,50,1.0026384,29.3257254,14.7935722,18.33014,7.0578074,133.9,42.3323644,0.5200316,0.62194
ntia_tulip4e,6,2,0,0.759761,0.1,256,144,50,1.0012282,30.262811,11.9735712,18.55168,6.2544112,133.4,42.7473244,0.519889,0.6265
ntia_tulip4e,7,2,0,0.799106,0.1,256,144,50,1.004487,29.5071662,11.678571,18.58866,8.0497672,133.18,42.593659,0.5187172,0.619178
pscr_GoFootball,1,2,0,0.779349,0.1,256,144,50,1.0024418,31.3080496,12.9299994,18.70318,5.430769,138.74,38.2457258,0.5430236,0.723444
pscr_GoFootball,2,2,0,0.765657,0.1,256,144,50,1.0043656,31.6921662,11.9549998,18.2133,5.483868,139.76,38.19355,0.5467814,0.712272
pscr_GoFootball,3,2,0,0.763089,0.1,256,144,50,1.003118,32.1794002,12.4692854,18.41916,4.6630838,139.9,38.7744036,0.5471432,0.7131
pscr_GoFootball,4,2,0,0.796303,0.1,256,144,50,1.0019208,32.1059814,11.8057148,18.3353,5.338965,138.4,38.7159696,0.5406194,0.705186
pscr_GoFootball,5,2,0,0.743236,0.1,256,144,50,1.0031412,26.5336126,43.9971428,20.4015,7.5689062,141.26,35.4912592,0.5522856,0.707326
pscr_GoFootball,6,2,0,0.698444,0.1,256,144,50,1.0048962,19.1581534,86.0349988,22.29862,11.2767726,140.12,29.1994302,0.548614,0.6878
pscr_GoFootball,7,2,0,0.561682,0.1,256,144,50,0.997745,12.9565954,133.9957144,21.31892,4.1707598,133.86,19.1788854,0.5305068,0.542914
pscr_GoFootball,8,2,0,0.398173,0.1,256,144,50,1.000268,12.6355542,137.8014282,22.56258,9.0793128,134.3,18.187408,0.5332288,0.415512
pscr_GoFootball,9,2,0,0.365439,0.1,256,144,50,1.0013432,11.8069704,113.7092854,22.39166,9.4709696,133.6,16.080719,0.5296056,0.416814
src01_hrc00_s1920x1080p25n400v0,1,2,0,0.567838,0.1,256,144,50,0.9950218,19.935497,33.4992858,18.85278,0.6144716,138,61.7393598,0.5433496,0.627686
src01_hrc00_s1920x1080p25n400v0,2,2,0,0.553819,0.1,256,144,50,0.9973288,19.8712528,30.5714284,18.89606,0.6591226,138,61.9069344,0.542312600000001,0.630848
src01_hrc00_s1920x1080p25n400v0,3,2,0,0.555473,0.1,256,144,50,0.9957452,19.8898044,31.570714,18.9126,1.2896502,138.58,62.0357832,0.5443154,0.603232
src01_hrc00_s1920x1080p25n400v0,4,2,0,0.565399,0.1,256,144,50,0.99624,19.645064,30.3699998,18.85054,2.1809148,137.48,62.6611186,0.5411578,0.595908
src01_hrc00_s1920x1080p25n400v0,5,2,0,0.561795,0.1,256,144,50,0.9968188,19.8452058,34.9514282,19.13538,2.0297542,137.88,63.477002,0.5421432,0.66228
src01_hrc00_s1920x1080p25n400v0,6,2,0,0.590478,0.1,256,144,50,1.0033246,20.4206934,44.5635714,19.3522,6.9183076,138,62.8814592,0.5437828,0.63756
src01_hrc00_s1920x1080p25n400v0,7,2,0,0.584965,0.1,256,144,50,0.9999438,19.5824488,40.715,19.08802,4.1274056,137.64,63.7470932,0.5439002,0.656318
src02_hrc00_s1920x1080p25n400v0,1,2,0,0.659572,0.1,256,144,50,1.0056734,23.163166,26.824286,17.4092,6.2186164,141.28,52.6580974,0.5526504,0.577816
src02_hrc00_s1920x1080p25n400v0,2,2,0,0.661476,0.1,256,144,50,1.0061104,23.700276,23.9978574,17.69652,7.7066298,139.56,52.2644778,0.5456362,0.629264
src02_hrc00_s1920x1080p25n400v0,3,2,0,0.664325,0.1,256,144,50,1.0080632,23.5030628,26.762857,18.17302,7.2127186,141.3,52.28403,0.5523858,0.64263
src02_hrc00_s1920x1080p25n400v0,4,2,0,0.631088,0.1,256,144,50,1.0068946,23.5507726,24.3878566,17.97378,5.6422178,141.52,52.6110102,0.5540418,0.641824
src02_hrc00_s1920x1080p25n400v0,5,2,0,0.631012,0.1,256,144,50,1.0068758,23.3793938,26.9342858,17.76974,5.7203338,141.46,52.6019662,0.554022,0.636978
src02_hrc00_s1920x1080p25n400v0,6,2,0,0.687277,0.1,256,144,50,1.0036438,22.1442324,26.6707142,19.72152,13.557614,140.86,52.1121286,0.54961,0.668472
src02_hrc00_s1920x1080p25n400v0,7,2,0,0.568883,0.1,256,144,50,0.9940018,20.877967,25.9157146,22.92638,21.1575994,142.04,51.9271978,0.5511526,0.752906
src02_hrc00_s1920x1080p25n400v0,8,2,0,0.744258,0.1,256,144,50,0.997071,22.1051432,34.5842854,21.96622,21.6037492,139.28,59.6156572,0.5413208,0.609352
src03_hrc00_s1920x1080p25n400v0,1,2,0,0.57021,0.1,256,144,50,1.000439,19.0475236,29.3399994,20.51474,9.5446634,130.96,51.7048146,0.5157826,0.545676
src03_hrc00_s1920x1080p25n400v0,2,2,0,0.569545,0.1,256,144,50,0.997242,19.1247996,29.3228566,20.37248,10.2546786,131.62,51.7139364,0.5161838,0.524248
src03_hrc00_s1920x1080p25n400v0,3,2,0,0.559936,0.1,256,144,50,1.001216,18.9628902,28.3992854,20.73044,10.5351406,131.12,52.5430938,0.5152898,0.520482
src03_hrc00_s1920x1080p25n400v0,4,2,0,0.563812,0.1,256,144,50,1.0009752,19.143425,30.081428,20.23664,10.0931974,131.88,51.7316772,0.516758,0.496152
src03_hrc00_s1920x1080p25n400v0,5,2,0,0.623042,0.1,256,144,50,1.0014664,19.5998444,28.4578572,20.99394,11.1243132,132.52,53.079496,0.5207182,0.561596
src03_hrc00_s1920x1080p25n400v0,6,2,0,0.617377,0.1,256,144,50,1.0016866,15.5493928,24.3985716,16.7,12.1755368,110.12,42.9269316,0.4332802,0.465326
src03_hrc00_s1920x1080p25n400v0,7,2,0,0.594534,0.1,256,144,50,1.0031996,19.4842366,31.6978572,21.0921,9.8271182,132.48,53.9645668,0.5202194,0.627726
src03_hrc00_s1920x1080p25n400v0,8,2,0,0.626968,0.1,256,144,50,1.0024754,19.9003838,31.312143,20.95942,9.5852178,132.64,53.9041798,0.5229984,0.638014
src04_hrc00_s1920x1080p25n400v0,1,2,0,0.610066,0.1,256,144,50,1.0020118,22.9334888,11.580714,15.25256,2.1272236,149.28,46.420482,0.5865044,0.53304
src04_hrc00_s1920x1080p25n400v0,2,2,0,0.606636,0.1,256,144,50,1.0014352,23.156916,13.6914292,15.24572,2.0399128,148.94,46.1082524,0.5839878,0.532778
src04_hrc00_s1920x1080p25n400v0,3,2,0,0.604031,0.1,256,144,50,1.0036684,23.2677688,13.6964286,15.31168,1.5246644,148.98,45.9634778,0.5824484,0.546788
src04_hrc00_s1920x1080p25n400v0,4,2,0,0.610676,0.1,256,144,50,1.0061742,23.3324824,10.3607152,15.3421,1.063406,149.74,46.0106166,0.5816672,0.55983
src04_hrc00_s1920x1080p25n400v0,5,2,0,0.628898,0.1,256,144,50,1.0026848,23.3702184,11.0185712,15.24748,0.5859564,150,46.0921166,0.590882000000001,0.55442
src04_hrc00_s1920x1080p25n400v0,6,2,0,0.607309,0.1,256,144,50,1.0041982,23.2844444,11.0407144,15.33862,0.4883822,149.96,46.1894998,0.5835108,0.578022
src04_hrc00_s1920x1080p25n400v0,7,2,0,0.598955,0.1,256,144,50,1.002165,23.2725276,10.1021436,15.24804,0.3151728,149.3,46.217098,0.581312800000001,0.568596
src04_hrc00_s1920x1080p25n400v0,8,2,0,0.590771,0.1,256,144,50,1.0027604,23.2650662,10.4007146,15.2674,0.3462388,149,46.1603754,0.5818576,0.564916
src05_hrc00_s1920x1080p25n400v0,1,2,0,0.599489,0.1,256,144,50,0.9994058,23.7139428,16.427143,18.55354,3.8424076,143.58,59.5447126,0.5615826,0.688992
src05_hrc00_s1920x1080p25n400v0,2,2,0,0.636344,0.1,256,144,50,1.0011466,23.2334478,18.332143,19.38168,5.7672518,142.88,59.1884672,0.5570344,0.725074
src05_hrc00_s1920x1080p25n400v0,3,2,0,0.600169,0.1,256,144,50,0.9946444,23.3237482,16.6328576,18.96668,4.9433322,142.42,59.4255472,0.5561448,0.697428
src05_hrc00_s1920x1080p25n400v0,4,2,0,0.557981,0.1,256,144,50,0.997293,24.3762984,17.423571,19.1636,3.3139474,144.3,59.6044014,0.5622826,0.668956
src05_hrc00_s1920x1080p25n400v0,5,2,0,0.578294,0.1,256,144,50,0.997149,24.5466938,21.0985714,19.25568,3.3475518,142.02,59.6586642,0.5565296,0.68003
src05_hrc00_s1920x1080p25n400v0,6,2,0,0.68798,0.1,256,144,50,1.0003558,22.1526948,21.3650006,19.36842,4.879911,138.92,55.8230212,0.5424106,0.726516
src05_hrc00_s1920x1080p25n400v0,7,2,0,0.549712,0.1,256,144,50,0.9961442,21.4905932,23.6514284,17.9208,1.1723992,136,55.8751608,0.5329116,0.738892
src05_hrc00_s1920x1080p25n400v0,8,2,0,0.552109,0.1,256,144,50,0.9959916,21.5511916,21.3749994,17.68264,1.0863404,136.8,55.9739762,0.5395338,0.743382
src06_hrc00_s1920x1080p25n400v0,1,2,0,0.444577,0.1,256,144,50,1.0064248,24.8007648,27.9935714,20.02692,0.6154188,135,66.7935042,0.5313242,0.34225
src06_hrc00_s1920x1080p25n400v0,2,2,0,0.448293,0.1,256,144,50,1.0132338,24.7847586,28.8307142,20.031,0.7192882,134.08,66.8142724,0.528095,0.334102
src06_hrc00_s1920x1080p25n400v0,3,2,0,0.450308,0.1,256,144,50,1.007134,24.7955878,28.3707142,20.0367,0.8648138,135,66.9608578,0.5291604,0.313486
src06_hrc00_s1920x1080p25n400v0,4,2,0,0.447344,0.1,256,144,50,1.0086018,24.7590984,30.2942854,20.04986,0.6835652,134.58,67.002808,0.527542,0.331412
src06_hrc00_s1920x1080p25n400v0,5,2,0,0.445086,0.1,256,144,50,1.003497,24.776979,29.8035722,20.04962,0.4823886,135,66.820119,0.5321882,0.33512
src06_hrc00_s1920x1080p25n400v0,6,2,0,0.43786,0.1,256,144,50,1.0056608,24.8598312,29.526428,20,0.3543646,134.98,66.756753,0.5300456,0.340568
src06_hrc00_s1920x1080p25n400v0,7,2,0,0.443914,0.1,256,144,50,1.007817,24.8426422,29.2900004,19.96976,0.3996958,135,66.7727222,0.5279118,0.359814
src06_hrc00_s1920x1080p25n400v0,8,2,0,0.444069,0.1,256,144,50,1.0077912,24.8700152,28.8928578,20.02064,0.3601866,135,66.719336,0.5307636,0.328338
src07_hrc00_s1920x1080p25n400v0,1,2,0,0.452766,0.1,256,144,50,1.0008652,12.1984056,38.3492854,19.29112,2.1254772,130,51.5858816,0.512382800000001,0.42484
src07_hrc00_s1920x1080p25n400v0,2,2,0,0.437961,0.1,256,144,50,0.9988822,12.1008308,37.5814284,18.99512,2.3326952,130,51.4921282,0.5112516,0.394552
src07_hrc00_s1920x1080p25n400v0,3,2,0,0.448514,0.1,256,144,50,0.9962732,12.3825688,34.0257142,19.29456,1.44536,130,51.4794198,0.5129254,0.378684
src07_hrc00_s1920x1080p25n400v0,4,2,0,0.432192,0.1,256,144,50,0.9978018,12.4036344,47.5328568,19.58408,2.6184434,130,51.6118482,0.5118306,0.397324
src07_hrc00_s1920x1080p25n400v0,5,2,0,0.453319,0.1,256,144,50,1.0038686,12.4598912,35.8921428,19.77052,2.752774,130.56,51.839805,0.5145682,0.433192
src07_hrc00_s1920x1080p25n400v0,6,2,0,0.45373,0.1,256,144,50,1.006705,13.1316698,25.9800002,20.14548,3.4409082,125.08,52.0684434,0.4970066,0.451038
src07_hrc00_s1920x1080p25n400v0,7,2,0,0.464371,0.1,256,144,50,1.0010692,12.7040772,32.6142854,20.75428,4.037761,129.76,51.619998,0.5134576,0.410436
src07_hrc00_s1920x1080p25n400v0,8,2,0,0.423917,0.1,256,144,50,0.9998072,12.781007,32.435,20.40918,2.7444888,124.72,50.6876004,0.493811,0.41922
src08_hrc00_s1920x1080p25n400v0,1,2,0,0.631874,0.1,256,144,50,0.9958524,24.6642064,5.7642874,15.59976,0.3135922,139,29.1246282,0.5460868,0.484234
src08_hrc00_s1920x1080p25n400v0,2,2,0,0.631799,0.1,256,144,50,0.999189,24.6465126,6.3092872,15.66138,0.8164652,140,29.1325268,0.55086,0.497066
src08_hrc00_s1920x1080p25n400v0,3,2,0,0.638724,0.1,256,144,50,0.997227,24.647016,7.6321444,15.4969,1.5028246,140,29.206295,0.54764,0.48957
src08_hrc00_s1920x1080p25n400v0,4,2,0,0.673891,0.1,256,144,50,0.9962996,23.9750954,8.446429,15.50444,4.0339438,140.46,29.5281016,0.5521356,0.491888
src08_hrc00_s1920x1080p25n400v0,5,2,0,0.645962,0.1,256,144,50,0.992040200000001,21.9876506,14.806429,17.15064,5.5522938,143.72,29.872808,0.5663186,0.495766
src08_hrc00_s1920x1080p25n400v0,6,2,0,0.605088,0.1,256,144,50,1.0034506,19.3844206,6.3549996,12.50176,4.9626086,113.78,22.906034,0.4465762,0.380734
src08_hrc00_s1920x1080p25n400v0,7,2,0,0.618847,0.1,256,144,50,1.0029322,24.097981,10.1950004,15.56106,2.514042,139.14,28.2101234,0.5472744,0.474534
src08_hrc00_s1920x1080p25n400v0,8,2,0,0.64361,0.1,256,144,50,1.0048888,21.3784444,19.5885714,16.54642,5.7392296,139.28,27.3322878,0.5456864,0.469914
src09_hrc00_s1920x1080p25n400v0,1,2,0,0.737269,0.1,256,144,50,1.0057242,27.4651336,19.837142,17.9029,3.9617106,148.98,31.6626428,0.581976,0.795368
src09_hrc00_s1920x1080p25n400v0,2,2,0,0.735446,0.1,256,144,50,1.0066916,27.7555622,17.7721434,17.7826,3.8366624,149.52,31.9731168,0.5851742,0.780572
src09_hrc00_s1920x1080p25n400v0,3,2,0,0.737507,0.1,256,144,50,1.0069256,27.2150384,16.8528566,17.76288,4.0541492,149.44,31.3010172,0.5838826,0.786144
src09_hrc00_s1920x1080p25n400v0,4,2,0,0.738485,0.1,256,144,50,1.0088412,26.9717414,19.5078568,17.94236,3.5248768,148.4,30.5421392,0.5826082,0.81828
src09_hrc00_s1920x1080p25n400v0,5,2,0,0.719525,0.1,256,144,50,1.004658,27.3709974,22.6971434,17.85372,3.2409182,149.08,30.566021,0.583012,0.796146
src09_hrc00_s1920x1080p25n400v0,6,2,0,0.715282,0.1,256,144,50,1.004958,27.3097174,23.6714284,17.6546,3.3714406,149,30.739719,0.5817842,0.782854
src09_hrc00_s1920x1080p25n400v0,7,2,0,0.716623,0.1,256,144,50,1.009543,27.6366524,17.2421434,17.32836,3.1444968,149.6,30.7529842,0.587075,0.800654
src09_hrc00_s1920x1080p25n400v0,8,2,0,0.704651,0.1,256,144,50,1.0069198,27.7178426,18.457857,17.91312,3.16837,149.28,31.185441,0.5871482,0.810654
src10_hrc00_s1920x1080p25n325v0,1,2,0,0.630773,0.1,256,144,50,1.005236,20.523316,32.9457144,18.91588,2.4577706,135.82,47.4653244,0.537181,0.851012
src10_hrc00_s1920x1080p25n325v0,2,2,0,0.621128,0.1,256,144,50,1.0032816,20.6516352,37.4628576,19.88608,4.8599886,136.22,46.5206352,0.5363498,0.856868
src10_hrc00_s1920x1080p25n325v0,3,2,0,0.641582,0.1,256,144,50,1.0049148,20.5487058,34.7099998,20.0173,4.1998848,136.56,46.7780018,0.537845,0.84824
src10_hrc00_s1920x1080p25n325v0,4,2,0,0.646148,0.1,256,144,50,0.998756,18.3306538,47.5185712,19.47812,6.264287,135.36,40.6906898,0.5317478,0.746688
src10_hrc00_s1920x1080p25n325v0,5,2,0,0.621365,0.1,256,144,50,1.0014802,16.5604484,57.0100004,19.51004,7.2112296,134.24,36.5782124,0.5297946,0.600858
src10_hrc00_s1920x1080p25n325v0,6,2,0,0.63833,0.1,256,144,50,1.0032864,19.3013556,35.6542858,19.53774,4.7840906,135.2,46.549872,0.5341832,0.844826
LiquidAssets_creature2,1,4,0,0.271025,0.3,424,240,50,0.9992988,15.813391,41.347857,16.0775,7.2166158,118.88,43.8467028,0.4691718,0.871178
LiquidAssets_creature2,2,4,0,0.264549,0.3,424,240,50,0.9993936,16.031203,41.3678574,15.7592,7.7754364,120,45.449489,0.4723034,0.877252
LiquidAssets_creature2,3,4,0,0.211582,0.3,424,240,50,0.9988102,14.779256,45.5742862,18.0866,7.5752778,120,47.8385964,0.472664,0.828964
LiquidAssets_creature2,4,4,0,0.207578,0.3,424,240,50,0.9985494,15.0041744,54.755,19.38858,10.981559,120.46,50.7231016,0.4748782,0.80073
LiquidAssets_creature2,5,4,0,0.204316,0.3,424,240,50,0.9977642,13.966673,77.2950004,22.87978,7.515965,118.36,43.1067924,0.4689984,0.6732
LiquidAssets_creature2,6,4,0,0.222891,0.3,424,240,50,0.9979934,13.4783962,68.3135708,21.58396,8.4950602,120.04,52.3769672,0.4728458,0.788686
LiquidAssets_creature2,7,4,0,0.203562,0.3,424,240,50,0.9994462,12.8272834,71.120714,22.49326,7.4367356,121.08,59.3365544,0.476553,0.815452
LiquidAssets_creature2,8,4,0,0.202633,0.3,424,240,50,0.9981714,13.6386166,67.6642856,19.03122,8.449114,121.68,61.7682832,0.4788254,0.821946
LiquidAssets_creature2,9,4,0,0.168229,0.3,424,240,50,0.9970776,12.398066,81.796429,20.93394,9.7350182,121.5,60.2257876,0.4797496,0.813238
LiquidAssets_diver2,1,4,0,0.222065,0.3,424,240,50,0.9992436,21.7130852,59.6807146,16.20034,10.448774,117.08,40.6315006,0.4640566,0.431326
LiquidAssets_diver2,2,4,0,0.223879,0.3,424,240,50,0.998971,19.9276096,47.2821434,16.33942,11.7801668,119.5,37.806153,0.470702,0.416058
LiquidAssets_diver2,3,4,0,0.218419,0.3,424,240,50,0.9955814,17.8219642,36.9721422,15.29884,7.0907246,120.3,31.8579978,0.4745492,0.42521
LiquidAssets_diver2,4,4,0,0.177726,0.3,424,240,50,0.9949898,15.2027322,40.1564286,16.50718,5.9795706,121.18,29.8109658,0.4792886,0.38207
LiquidAssets_diver2,5,4,0,0.154268,0.3,424,240,50,0.9963684,12.828961,47.0407142,16.16606,5.7599164,119.98,26.5119856,0.4731986,0.380114
LiquidAssets_diver2,6,4,0,0.149959,0.3,424,240,50,0.9888568,10.7407756,37.1892854,15.00894,5.0028088,121.16,22.8552238,0.4791174,0.36094
LiquidAssets_diver2,7,4,0,0.176406,0.3,424,240,50,0.9947602,12.1506332,52.6628572,17.25904,6.708491,126.1,31.3862844,0.4970356,0.457068
LiquidAssets_diver6,1,4,0,0.115973,0.3,424,240,50,0.9918984,7.2964724,24.9814284,14.11644,1.8478228,125.76,62.891993,0.4945434,0.511594
LiquidAssets_diver6,2,4,0,0.118201,0.3,424,240,50,0.9941564,9.7585988,42.2507146,14.80362,4.170706,126.06,61.5327256,0.4970816,0.471646
LiquidAssets_diver6,3,4,0,0.126411,0.3,424,240,50,0.9915056,9.8110558,34.465,15.655,4.758649,126.02,64.1532532,0.4961122,0.481156
LiquidAssets_diver6,4,4,0,0.095838,0.3,424,240,50,0.9913792,6.5174438,19.769286,15.26146,2.884479,125.34,65.126292,0.4940496,0.512998
LiquidAssets_diver6,5,4,0,0.087666,0.3,424,240,50,0.9918798,5.293556,18.6100004,14.44942,1.6626398,125.32,63.9510926,0.4937398,0.548386
LiquidAssets_lobsters,1,4,0,0.417835,0.3,424,240,50,0.9994564,38.9588602,14.2671426,14.54028,16.6442468,129.34,69.0984964,0.5090964,0.721826
LiquidAssets_lobsters,2,4,0,0.41672,0.3,424,240,50,0.9982874,40.0970062,12.6471422,14.00072,11.5777096,128.4,69.69372,0.505251,0.675436
LiquidAssets_lobsters,3,4,0,0.417736,0.3,424,240,50,0.9996826,41.11377,12.229286,13.92942,12.5420832,129.24,71.0433244,0.5092656,0.619568
LiquidAssets_lobsters,4,4,0,0.416612,0.3,424,240,50,1.0001992,39.641708,14.5571436,14.46898,14.7712186,128.8,68.6088508,0.506951,0.685094
LiquidAssets_lobsters,5,4,0,0.384472,0.3,424,240,50,1.000096,39.729823,17.118571,14.00454,11.921736,129.14,68.6683366,0.5086648,0.626624
LiquidAssets_lobsters,6,4,0,0.400018,0.3,424,240,50,0.9999086,40.0237678,15.4785714,14.31176,15.8725844,128.62,70.0875934,0.5061472,0.68387
LiquidAssets_lobsters,7,4,0,0.427172,0.3,424,240,50,1.0000044,40.8797926,13.9285714,14.28262,14.0062716,129.12,68.3352134,0.5087218,0.717308
LiquidAssets_lobsters,8,4,0,0.415973,0.3,424,240,50,0.999515,41.5710014,11.8971428,14.11688,12.878747,128.86,67.7901538,0.5067934,0.713344
